1.152287987049936246e-03,8.138358458620560199e-04,1.121428721603483832e-03,1.175507957979071835e-03,7.048940596474500284e-04,1.478066900549876959e-03,1.375897346712063197e-03,1.275633298426607836e-03,1.016805971377476251e-03,1.466337423324986892e-03,2.213043849000000118e-03,1.108919156042115087e-03,8.677259620389359994e-04,1.459758201179616171e-03,9.734584069104930014e-04,9.735437124756718841e-04,9.833683389397201297e-04,1.220066918083143048e-03,1.187015316786990118e-03,1.467268817850000268e-03,1.341005788027331905e-03,1.082481858597023928e-03,1.248195770645625126e-03,1.553596264152954255e-03,1.567055062380419981e-03,6.865752402459000293e-04,1.343314607613849175e-03,4.420063718597340278e-04,9.538736247673920568e-04,9.152302980625201447e-04,8.745728840223120602e-04
1.185926233971160062e-03,1.018974460460329986e-03,1.117967621165009929e-03,1.357370488029600126e-03,1.466110207348874902e-03,1.425230872802220024e-03,1.332054462864124900e-03,1.306366717413780069e-03,1.022970924588690114e-03,1.219261104550335099e-03,1.108919156042115087e-03,1.845132025000000096e-03,9.244903448680899570e-04,1.239541767727119761e-03,8.284010023004098481e-04,6.456447770830199074e-04,9.077342558063999272e-04,1.240993175253040075e-03,1.367007070718850208e-03,1.305043775749999916e-03,1.289812460924680141e-03,9.137236968842400589e-04,1.375208969509375068e-03,1.466767522842929872e-03,1.488328439476999847e-03,6.623662417514999566e-04,1.314252678485174856e-03,4.518971177894799793e-04,8.873405864008398038e-04,9.534929162853602062e-04,8.808440535583699632e-04
8.189331518276479890e-04,1.088408074249496002e-03,8.679556398993479261e-04,9.950324620579199981e-04,1.146533002148819895e-03,9.731347365019280861e-04,1.071672552206255841e-03,1.004011586408688067e-03,8.688320736775679990e-04,1.014173731957385919e-03,8.677259620389359994e-04,9.244903448680899570e-04,1.580380515999999826e-03,9.959085187296959091e-04,7.543932192997199974e-04,7.430989414099678633e-04,5.832406427218800099e-04,9.317717150178578224e-04,1.207701557668319986e-03,1.070384400799999922e-03,9.549747995387599959e-04,8.151728260561599652e-04,9.796949174512498745e-04,1.213752568590562020e-03,1.154742429746620069e-03,4.789859896106998870e-04,1.038462069034103933e-03,4.222199187074439863e-04,9.327673388015838294e-04,6.564071484072960200e-04,7.155170536113599671e-04
1.372817758242303931e-03,1.138911919631136046e-03,1.426806489917535874e-03,1.492771509465599857e-03,1.251413177190239959e-03,1.704280980348608140e-03,1.608236087691520145e-03,1.467523035388607717e-03,1.229429932900511814e-03,1.598699737637999810e-03,1.459758201179616171e-03,1.239541767727119761e-03,9.959085187296959091e-04,2.522450175999999596e-03,1.201474503450815877e-03,9.623131602888957770e-04,1.000433030438399856e-03,1.450598040086047754e-03,1.552231829127840006e-03,1.808498437599999819e-03,1.448477455739327667e-03,1.268052648651008104e-03,1.572940626509999797e-03,1.645817956645407795e-03,1.797180703288640000e-03,6.689533045247999252e-04,1.557601056283583734e-03,4.026040169611679671e-04,1.029998969089919707e-03,1.062753939082176002e-03,9.609443094379359210e-04
8.521550573492880270e-04,8.050860535017300606e-04,8.852693306603160199e-04,8.787012545707200426e-04,8.391430377539999983e-04,9.722900216213099973e-04,1.032432522694881095e-03,9.456202945523878951e-04,8.959154108965199917e-04,9.769447702324168988e-04,9.734584069104930014e-04,8.284010023004098481e-04,7.543932192997199974e-04,1.201474503450815877e-03,1.309209488999999978e-03,6.783328221087598893e-04,7.503622348168799937e-04,9.259594507137240086e-04,1.054638301999589935e-03,1.041750180449999919e-03,9.379551179170198720e-04,8.923075747306560314e-04,9.622536870974999264e-04,1.090214209948416014e-03,1.136233809716985033e-03,4.101442716073500365e-04,9.773021518582139262e-04,4.439550582969810128e-04,6.704726648387039200e-04,7.595942024355300821e-04,8.002597159865070583e-04
7.170825672204479825e-04,6.718178422584720685e-04,7.916485032499678961e-04,8.415052202269438734e-04,7.339909367489399301e-04,9.071053045540199795e-04,8.995797825061320084e-04,8.435581161490078410e-04,7.139921625083520346e-04,9.710840357763478011e-04,9.735437124756718841e-04,6.456447770830199074e-04,7.430989414099678633e-04,9.623131602888957770e-04,6.783328221087598893e-04,1.508856335999999784e-03,5.608423405821598949e-04,8.691501303983160173e-04,9.530226025397998306e-04,9.774956645999999163e-04,1.012734656440415857e-03,8.043446464709760576e-04,8.459587615049999612e-04,1.040067679551263989e-03,1.077876994603500001e-03,4.738299902621998698e-04,9.295828104569760306e-04,3.901026141338040051e-04,6.704748038888639012e-04,6.420440620788480648e-04,7.013242788800039653e-04
8.963524721131199734e-04,6.295958330229601196e-04,8.150067256430398605e-04,9.978682195756799662e-04,8.423612548398001082e-04,1.233271695884339929e-03,1.039236895596900049e-03,8.894121431227199623e-04,8.387645490655200277e-04,1.042875359765460010e-03,9.833683389397201297e-04,9.077342558063999272e-04,5.832406427218800099e-04,1.000433030438399856e-03,7.503622348168799937e-04,5.608423405821598949e-04,1.934240399999999751e-03,1.050529843164600121e-03,1.031772837153599942e-03,1.011152975999999974e-03,1.016749004218079830e-03,7.672549660108801033e-04,9.858625243874998955e-04,1.171456270366620124e-03,1.119083200657199940e-03,4.967823813389998485e-04,1.030032560824019772e-03,5.044304835919799848e-04,6.701474877024000097e-04,6.978821276829600545e-04,5.983839293395799754e-04
1.172754171947248134e-03,1.032853544367334005e-03,1.189869403367343733e-03,1.351631636177439777e-03,1.188864874033185000e-03,1.419720215221550183e-03,1.339102338675395021e-03,1.280948219315688075e-03,1.160017061483069887e-03,1.303853142311558804e-03,1.220066918083143048e-03,1.240993175253040075e-03,9.317717150178578224e-04,1.450598040086047754e-03,9.259594507137240086e-04,8.691501303983160173e-04,1.050529843164600121e-03,2.546918088999999656e-03,1.609199050195409637e-03,1.455109964300000096e-03,1.332656694596135805e-03,1.064020371131615831e-03,1.388803297054375108e-03,1.467257742283850945e-03,1.551037994449354796e-03,7.285490382190498802e-04,1.390840962033236886e-03,4.959204596010941164e-04,8.625025519549518131e-04,1.035699568959791992e-03,9.153409195246450672e-04
1.189894199387520101e-03,1.331726477287919781e-03,1.260783815038439646e-03,1.405121076501119736e-03,2.254110439279949796e-03,1.579079164632120162e-03,1.470396157980540224e-03,1.301498051435999882e-03,1.182774989678939863e-03,1.453081092149789916e-03,1.187015316786990118e-03,1.367007070718850208e-03,1.207701557668319986e-03,1.552231829127840006e-03,1.054638301999589935e-03,9.530226025397998306e-04,1.031772837153599942e-03,1.609199050195409637e-03,3.446864099999999605e-03,1.441151434500000106e-03,1.335320567750399945e-03,1.127726858605440120e-03,1.393714414987499983e-03,1.534460105057670106e-03,1.730264384272350072e-03,6.429649779809998864e-04,1.524992671244250041e-03,4.455783454372800397e-04,9.020196636189598037e-04,1.044143090632620096e-03,9.334523941388699585e-04
1.424401409200000109e-03,1.042871412600000292e-03,1.494800626899999915e-03,1.798688651199999849e-03,1.067634242250000039e-03,1.807118671300000099e-03,1.698554413500000205e-03,1.450064323800000091e-03,1.238803269900000262e-03,1.700803904099999807e-03,1.467268817850000268e-03,1.305043775749999916e-03,1.070384400799999922e-03,1.808498437599999819e-03,1.041750180449999919e-03,9.774956645999999163e-04,1.011152975999999974e-03,1.455109964300000096e-03,1.441151434500000106e-03,2.500000000000000486e-03,1.568109631200000076e-03,1.170956633600000064e-03,1.702209437499999870e-03,1.982612908150000429e-03,1.935780491250000106e-03,6.696966599999999714e-04,1.632743152950000406e-03,5.260771274000000663e-04,1.079985526399999864e-03,1.064513557800000204e-03,1.042232763000000128e-03
1.237296224868704095e-03,1.013204268880608071e-03,1.285019863362535852e-03,1.443558935417087923e-03,9.825372055703399544e-04,1.612345645363263968e-03,1.513896593177836095e-03,1.485479182526640123e-03,1.139253879146543986e-03,1.488442094243915817e-03,1.341005788027331905e-03,1.289812460924680141e-03,9.549747995387599959e-04,1.448477455739327667e-03,9.379551179170198720e-04,1.012734656440415857e-03,1.016749004218079830e-03,1.332656694596135805e-03,1.335320567750399945e-03,1.568109631200000076e-03,1.999520655999999837e-03,1.051719480770112094e-03,1.419162954842500060e-03,1.658311329630787929e-03,1.641192876714719787e-03,5.616906078672000407e-04,1.467194817504780023e-03,4.768707795888959947e-04,9.818888595667198734e-04,1.062247387102440051e-03,1.051739648714579986e-03
8.858420716710401627e-04,8.280924299207360548e-04,9.441995303995520282e-04,1.022663806094336074e-03,7.118613953311201011e-04,1.169920799776928136e-03,1.083044754156960209e-03,1.011665130827903982e-03,7.072157117047680065e-04,1.106107744428720110e-03,1.082481858597023928e-03,9.137236968842400589e-04,8.151728260561599652e-04,1.268052648651008104e-03,8.923075747306560314e-04,8.043446464709760576e-04,7.672549660108801033e-04,1.064020371131615831e-03,1.127726858605440120e-03,1.170956633600000064e-03,1.051719480770112094e-03,1.453744384000000070e-03,1.070058340390000074e-03,1.177582467797344198e-03,1.221126503757440172e-03,5.577811195824000038e-04,1.103351937614160169e-03,3.372543991261280289e-04,8.021440113223679254e-04,9.819059558140801579e-04,9.064509268382241669e-04
1.332686110030000112e-03,1.067612268435000041e-03,1.404976346724999894e-03,1.699581853599999850e-03,1.297188311015624830e-03,1.753738165587500003e-03,1.571638314220624982e-03,1.667292860242499753e-03,1.267366995194999998e-03,1.518402003119999994e-03,1.248195770645625126e-03,1.375208969509375068e-03,9.796949174512498745e-04,1.572940626509999797e-03,9.622536870974999264e-04,8.459587615049999612e-04,9.858625243874998955e-04,1.388803297054375108e-03,1.393714414987499983e-03,1.702209437499999870e-03,1.419162954842500060e-03,1.070058340390000074e-03,2.081640624999999724e-03,1.768398161595625137e-03,1.807801725371874918e-03,6.098954816249999196e-04,1.553784499410000011e-03,4.953208357074999953e-04,1.025293173810000067e-03,9.320333733975000659e-04,9.929307952406250283e-04
1.514839203618048016e-03,1.199916775260336053e-03,1.537039450430889879e-03,1.823615323757472222e-03,1.178267883500085144e-03,1.919265037251849035e-03,1.787233142229318218e-03,1.552688302927859865e-03,1.212014310559710083e-03,1.867411029978500829e-03,1.553596264152954255e-03,1.466767522842929872e-03,1.213752568590562020e-03,1.645817956645407795e-03,1.090214209948416014e-03,1.040067679551263989e-03,1.171456270366620124e-03,1.467257742283850945e-03,1.534460105057670106e-03,1.982612908150000429e-03,1.658311329630787929e-03,1.177582467797344198e-03,1.768398161595625137e-03,2.545101600999999901e-03,1.951985274593655154e-03,6.555191965244999306e-04,1.743654085303767169e-03,5.987163119606901413e-04,1.230762741544839901e-03,1.042702226724774106e-03,1.033442617638080955e-03
1.619122336578560127e-03,1.341631723081199981e-03,1.693564561172050068e-03,1.766670903807199787e-03,1.378807618391625139e-03,1.941410867300420251e-03,1.794169304812044934e-03,1.616144704543799734e-03,1.287261946638779998e-03,1.792124202771269801e-03,1.567055062380419981e-03,1.488328439476999847e-03,1.154742429746620069e-03,1.797180703288640000e-03,1.136233809716985033e-03,1.077876994603500001e-03,1.119083200657199940e-03,1.551037994449354796e-03,1.730264384272350072e-03,1.935780491250000106e-03,1.641192876714719787e-03,1.221126503757440172e-03,1.807801725371874918e-03,1.951985274593655154e-03,2.844622225000000178e-03,8.283721338202499826e-04,1.851909761091584828e-03,6.243381699047899965e-04,1.138258322741040121e-03,1.132295179918650033e-03,1.074727476290795146e-03
6.052599799487998677e-04,6.401882273202000751e-04,5.683035840488999922e-04,6.450032619503999606e-04,5.478975965789999484e-04,7.245470278237498962e-04,8.255078280067499252e-04,6.302885915645999385e-04,4.522405417865999790e-04,6.135826995481498706e-04,6.865752402459000293e-04,6.623662417514999566e-04,4.789859896106998870e-04,6.689533045247999252e-04,4.101442716073500365e-04,4.738299902621998698e-04,4.967823813389998485e-04,7.285490382190498802e-04,6.429649779809998864e-04,6.696966599999999714e-04,5.616906078672000407e-04,5.577811195824000038e-04,6.098954816249999196e-04,6.555191965244999306e-04,8.283721338202499826e-04,2.065702499999999726e-03,7.843799083009500572e-04,2.286117880348500044e-04,5.204185471223998251e-04,5.500131281865000641e-04,4.889252847636000416e-04
1.401768497312040141e-03,1.148661766364034121e-03,1.455953709619500162e-03,1.520625806768640233e-03,1.297516214586150142e-03,1.735151848319799271e-03,1.790637042477191991e-03,1.478529157511951960e-03,1.203498119485116140e-03,1.652047162081524004e-03,1.343314607613849175e-03,1.314252678485174856e-03,1.038462069034103933e-03,1.557601056283583734e-03,9.773021518582139262e-04,9.295828104569760306e-04,1.030032560824019772e-03,1.390840962033236886e-03,1.524992671244250041e-03,1.632743152950000406e-03,1.467194817504780023e-03,1.103351937614160169e-03,1.553784499410000011e-03,1.743654085303767169e-03,1.851909761091584828e-03,7.843799083009500572e-04,2.297380761000000337e-03,5.933019690037440695e-04,1.006602994398456043e-03,1.009821268669356233e-03,1.061409414034866208e-03
4.085496350950080721e-04,3.736121281592040609e-04,4.283768015314479366e-04,4.873984668527040084e-04,4.164799425085199958e-04,6.786020396025090355e-04,6.360283677278300279e-04,5.239583522199841225e-04,4.788469728790440381e-04,6.786994841599170748e-04,4.420063718597340278e-04,4.518971177894799793e-04,4.222199187074439863e-04,4.026040169611679671e-04,4.439550582969810128e-04,3.901026141338040051e-04,5.044304835919799848e-04,4.959204596010941164e-04,4.455783454372800397e-04,5.260771274000000663e-04,4.768707795888959947e-04,3.372543991261280289e-04,4.953208357074999953e-04,5.987163119606901413e-04,6.243381699047899965e-04,2.286117880348500044e-04,5.933019690037440695e-04,1.299386209000000280e-03,4.752099855811440241e-04,2.726821104062220362e-04,3.388708144826290325e-04
8.390749547389440280e-04,7.997103341218400304e-04,9.218821891006557688e-04,9.624337834567679457e-04,6.421173813961199729e-04,1.111526357187736036e-03,1.038519167081648114e-03,1.008000651601247783e-03,8.236052336416800450e-04,1.074314155847903851e-03,9.538736247673920568e-04,8.873405864008398038e-04,9.327673388015838294e-04,1.029998969089919707e-03,6.704726648387039200e-04,6.704748038888639012e-04,6.701474877024000097e-04,8.625025519549518131e-04,9.020196636189598037e-04,1.079985526399999864e-03,9.818888595667198734e-04,8.021440113223679254e-04,1.025293173810000067e-03,1.230762741544839901e-03,1.138258322741040121e-03,5.204185471223998251e-04,1.006602994398456043e-03,4.752099855811440241e-04,1.285079103999999754e-03,6.660937960057919686e-04,7.000773832887119798e-04
8.052361843722240578e-04,7.922946065748122163e-04,8.895490075358039074e-04,9.497775971059198947e-04,8.780033210741101457e-04,1.074295954086168211e-03,9.949703628794161550e-04,9.367167000763440988e-04,7.094132085652919825e-04,9.776343000104999615e-04,9.152302980625201447e-04,9.534929162853602062e-04,6.564071484072960200e-04,1.062753939082176002e-03,7.595942024355300821e-04,6.420440620788480648e-04,6.978821276829600545e-04,1.035699568959791992e-03,1.044143090632620096e-03,1.064513557800000204e-03,1.062247387102440051e-03,9.819059558140801579e-04,9.320333733975000659e-04,1.042702226724774106e-03,1.132295179918650033e-03,5.500131281865000641e-04,1.009821268669356233e-03,2.726821104062220362e-04,6.660937960057919686e-04,1.351444644000000285e-03,8.828586084413039955e-04
8.155824494180881649e-04,7.170958773774021265e-04,8.680198365837880686e-04,9.161227735971840414e-04,6.323860479827850354e-04,1.015838773425577950e-03,1.026772370290982136e-03,9.466108746638279836e-04,8.236323706757581317e-04,9.883553523095910120e-04,8.745728840223120602e-04,8.808440535583699632e-04,7.155170536113599671e-04,9.609443094379359210e-04,8.002597159865070583e-04,7.013242788800039653e-04,5.983839293395799754e-04,9.153409195246450672e-04,9.334523941388699585e-04,1.042232763000000128e-03,1.051739648714579986e-03,9.064509268382241669e-04,9.929307952406250283e-04,1.033442617638080955e-03,1.074727476290795146e-03,4.889252847636000416e-04,1.061409414034866208e-03,3.388708144826290325e-04,7.000773832887119798e-04,8.828586084413039955e-04,1.586189929000000193e-03
